count,event_type,timestamp_sec,timestamp_nsec
1073,falling,16399,29597103
1074,rising,16399,29751203
1075,falling,16399,29904802
1076,rising,16399,30075399
1077,falling,16399,30218000
1078,rising,16399,30367476
1079,falling,16399,30520950
1080,rising,16399,30674300
1081,falling,16399,30828524
1082,rising,16399,30981749
1083,falling,16399,31136098
1084,rising,16399,31293322
1085,falling,16399,31443672
1086,rising,16399,31597522
1087,falling,16399,31751746
1088,rising,16399,31904971
1089,falling,16399,32059070
1090,rising,16399,32212545
1091,falling,16399,32370269
1092,rising,16399,32520744
1093,falling,16399,32674218
1094,rising,16399,32828193
1095,falling,16399,32982042
1096,rising,16399,33135767
1097,falling,16399,33289866
1098,rising,16399,33444340
1099,falling,16399,33597565
1100,rising,16399,33751539
1101,falling,16399,33905014
1102,rising,16399,34059238
1103,falling,16399,34212713
1104,rising,16399,34370187
1105,falling,16399,34520912
1106,rising,16399,34674511
1107,falling,16399,34828361
1108,rising,16399,34981835
1109,falling,16399,35135685
1110,rising,16399,35290034
1111,falling,16399,35447383
1112,rising,16399,35597733
1113,falling,16399,35751583
1114,rising,16399,35904932
1115,falling,16399,36059157
1116,rising,16399,36213006
1117,falling,16399,36366606
1118,rising,16399,36523455
1119,falling,16399,36674680
1120,rising,16399,36828029
1121,falling,16399,36982129
1122,rising,16399,37135853
1123,falling,16399,37289703
1124,rising,16399,37443677
1125,falling,16399,37601026
1126,rising,16399,37751251
1127,falling,16399,37904726
1128,rising,16399,38058825
1129,falling,16399,38212425
1130,rising,16399,38366649
1131,falling,16399,38520748
1132,rising,16399,38674473
1133,falling,16399,38828073
1134,rising,16399,38981672
1135,falling,16399,39136146
1136,rising,16399,39289621
1137,falling,16399,39443470
1138,rising,16399,39600944
1139,falling,16399,39751294
1140,rising,16399,39905144
1141,falling,16399,40073491
1142,rising,16399,40213593
1143,falling,16399,40365318
