Time [s],Channel 0,Channel 2
18.734850560,0,0
18.735297600,1,0
18.735348000,1,1
18.735797600,0,1
18.735850560,0,0
18.736297440,1,0
18.736347360,1,1
18.736797440,0,1
18.736850400,0,0
18.737297440,1,0
18.737347520,1,1
18.737797440,0,1
18.737850080,0,0
18.738297440,1,0
18.738347840,1,1
18.738797440,0,1
18.738850560,0,0
18.739297280,1,0
18.739347680,1,1
18.739797280,0,1
18.739847040,0,0
18.740297280,1,0
18.740347520,1,1
18.740797280,0,1
18.740847040,0,0
18.741297280,1,0
18.741349760,1,1
18.741797280,0,1
18.741847680,0,0
18.742297120,1,0
18.742350240,1,1
18.742797120,0,1
18.742847360,0,0
18.743297120,1,0
18.743353120,1,1
18.743797120,0,1
18.743847040,0,0
18.744297120,1,0
18.744349920,1,1
18.744796960,0,1
18.744847040,0,0
18.745296960,1,0
18.745349600,1,1
18.745796960,0,1
18.745847040,0,0
18.746296960,1,0
18.746350240,1,1
18.746796960,0,1
18.746847200,0,0
18.747296800,1,0
18.747349920,1,1
18.747796800,0,1
18.747846880,0,0
18.748296800,1,0
18.748349760,1,1
18.748796800,0,1
18.748847040,0,0
18.749296800,1,0
18.749350080,1,1
18.749796800,0,1
18.749847360,0,0
18.750296640,1,0
18.750349120,1,1
18.750796640,0,1
18.750846560,0,0
18.751296640,1,0
18.751346240,1,1
18.751796640,0,1
18.751849280,0,0
18.752296640,1,0
18.752347200,1,1
18.752796640,0,1
18.752849280,0,0
18.753296480,1,0
18.753349600,1,1
18.753796480,0,1
18.753849120,0,0
18.754296480,1,0
18.754346560,1,1
18.754796480,0,1
18.754849120,0,0
18.755296480,1,0
18.755346560,1,1
18.755796320,0,1
18.755849280,0,0
18.756296320,1,0
18.756346240,1,1
18.756796320,0,1
18.756849440,0,0
18.757296320,1,0
18.757346240,1,1
18.757796320,0,1
18.757849440,0,0
18.758296160,1,0
18.758346240,1,1
18.758796160,0,1
18.758849120,0,0
18.759296160,1,0
18.759346400,1,1
18.759796160,0,1
18.759848800,0,0
18.760296160,1,0
18.760346240,1,1
18.760796160,0,1
18.760849280,0,0
18.761296000,1,0
18.761345920,1,1
18.761796000,0,1
18.761846400,0,0
18.762296000,1,0
18.762346400,1,1
18.762796000,0,1
18.762846080,0,0
18.763296000,1,0
18.763351360,1,1
18.763796000,0,1
18.763846080,0,0
18.764295840,1,0
18.764348800,1,1
18.764795840,0,1
18.764845760,0,0
18.765295840,1,0
18.765348480,1,1
18.765795840,0,1
18.765845760,0,0
18.766295840,1,0
18.766348160,1,1
18.766795680,0,1
18.766846080,0,0
18.767295680,1,0
18.767348320,1,1
18.767795680,0,1
18.767845760,0,0
18.768295680,1,0
18.768348480,1,1
18.768795680,0,1
18.768845760,0,0
18.769295520,1,0
18.769348640,1,1
18.769795520,0,1
18.769845920,0,0
18.770295520,1,0
18.770348480,1,1
18.770795520,0,1
18.770845280,0,0
18.771295520,1,0
18.771348480,1,1
18.771795520,0,1
18.771845440,0,0
18.772295360,1,0
18.772345600,1,1
18.772795360,0,1
18.772845600,0,0
18.773295360,1,0
18.773348000,1,1
18.773795360,0,1
18.773848000,0,0
18.774295360,1,0
18.774345120,1,1
18.774795360,0,1
18.774847520,0,0
18.775295200,1,0
18.775345600,1,1
18.775795200,0,1
18.775848160,0,0
18.776295200,1,0
18.776345760,1,1
18.776795200,0,1
18.776848000,0,0
18.777295200,1,0
18.777344800,1,1
18.777795040,0,1
18.777848000,0,0
18.778295040,1,0
18.778345600,1,1
18.778795040,0,1
18.778847840,0,0
18.779295040,1,0
18.779344960,1,1
18.779795040,0,1
18.779847520,0,0
18.780294880,1,0
18.780345280,1,1
18.780794880,0,1
18.780848000,0,0
18.781294880,1,0
18.781345120,1,1
18.781794880,0,1
18.781847840,0,0
18.782294880,1,0
18.782344960,1,1
18.782794880,0,1
18.782844640,0,0
18.783294720,1,0
18.783348160,1,1
18.783794720,0,1
18.783844960,0,0
18.784294720,1,0
18.784347360,1,1
18.784794720,0,1
18.784845120,0,0
18.785294720,1,0
18.785347680,1,1
18.785794720,0,1
18.785844640,0,0
18.786294560,1,0
18.786347360,1,1
18.786794560,0,1
18.786844320,0,0
18.787294560,1,0
18.787347040,1,1
18.787794560,0,1
18.787844480,0,0
18.788294560,1,0
18.788346880,1,1
18.788794400,0,1
18.788844320,0,0
18.789294400,1,0
18.789347360,1,1
18.789794400,0,1
18.789844640,0,0
18.790294400,1,0
18.790347360,1,1
18.790794400,0,1
18.790844800,0,0
18.791294240,1,0
18.791347520,1,1
18.791794240,0,1
18.791844640,0,0
18.792294240,1,0
18.792347200,1,1
18.792794240,0,1
18.792844320,0,0
18.793294240,1,0
18.793350080,1,1
18.793794240,0,1
18.793844320,0,0
18.794294080,1,0
18.794344000,1,1
18.794794080,0,1
18.794844320,0,0
18.795294080,1,0
18.795343680,1,1
18.795794080,0,1
18.795846560,0,0
18.796294080,1,0
18.796344320,1,1
18.796794080,0,1
18.796847040,0,0
18.797293920,1,0
18.797344160,1,1
18.797793920,0,1
18.797846880,0,0
18.798293920,1,0
18.798344000,1,1
18.798793920,0,1
18.798846560,0,0
18.799293760,1,0
18.799343520,1,1
18.799793760,0,1
18.799846880,0,0
18.800293760,1,0
18.800344160,1,1
18.800793760,0,1
18.800846720,0,0
18.801293760,1,0
18.801343840,1,1
18.801793760,0,1
18.801846400,0,0
18.802293600,1,0
18.802343360,1,1
18.802793600,0,1
18.802846720,0,0
18.803293600,1,0
18.803346560,1,1
18.803793600,0,1
18.803846880,0,0
18.804293600,1,0
18.804343360,1,1
18.804793600,0,1
18.804843360,0,0
18.805293440,1,0
18.805343680,1,1
18.805793440,0,1
18.805843360,0,0
18.806293440,1,0
18.806346080,1,1
18.806793440,0,1
18.806843520,0,0
18.807293440,1,0
18.807346400,1,1
18.807793280,0,1
18.807843360,0,0
18.808293280,1,0
18.808345440,1,1
18.808793280,0,1
18.808843520,0,0
18.809293280,1,0
18.809346400,1,1
18.809793280,0,1
18.809843200,0,0
18.810293120,1,0
18.810346240,1,1
18.810793120,0,1
18.810843040,0,0
18.811293120,1,0
18.811345920,1,1
18.811793120,0,1
18.811843360,0,0
18.812293120,1,0
18.812345920,1,1
18.812793120,0,1
18.812842880,0,0
18.813292960,1,0
18.813348480,1,1
18.813792960,0,1
18.813842720,0,0
18.814292960,1,0
18.814345920,1,1
18.814792960,0,1
18.814842880,0,0
18.815292960,1,0
18.815342880,1,1
18.815792960,0,1
18.815843040,0,0
18.816292800,1,0
18.816342720,1,1
18.816792800,0,1
18.816845440,0,0
18.817292800,1,0
18.817343040,1,1
18.817792800,0,1
18.817845600,0,0
18.818292800,1,0
18.818342880,1,1
18.818792640,0,1
18.818845280,0,0
18.819292640,1,0
18.819343040,1,1
18.819792640,0,1
18.819845120,0,0
18.820292640,1,0
18.820342880,1,1
18.820792640,0,1
18.820845280,0,0
18.821292480,1,0
18.821342560,1,1
18.821792480,0,1
18.821845920,0,0
18.822292480,1,0
18.822342880,1,1
18.822792480,0,1
18.822845600,0,0
18.823292480,1,0
18.823343040,1,1
18.823792480,0,1
18.823845440,0,0
18.824292320,1,0
18.824341760,1,1
18.824792320,0,1
18.824844480,0,0
18.825292320,1,0
18.825341120,1,1
18.825792320,0,1
18.825844640,0,0
18.826292320,1,0
18.826344000,1,1
18.826792320,0,1
18.826843360,0,0
18.827292160,1,0
18.827343200,1,1
18.827792160,0,1
18.827842720,0,0
18.828292160,1,0
18.828345760,1,1
18.828792160,0,1
18.828843520,0,0
18.829292160,1,0
18.829345920,1,1
18.829792000,0,1
18.829842880,0,0
18.830292000,1,0
18.830345760,1,1
18.830792000,0,1
18.830842720,0,0
18.831292000,1,0
18.831345760,1,1
18.831792000,0,1
18.831842560,0,0
18.832291840,1,0
18.832345600,1,1
18.832791840,0,1
18.832842720,0,0
18.833291840,1,0
18.833348960,1,1
18.833791840,0,1
18.833842880,0,0
18.834291840,1,0
18.834345600,1,1
18.834791840,0,1
18.834842560,0,0
18.835291680,1,0
18.835345600,1,1
18.835791680,0,1
18.835843360,0,0
18.836291680,1,0
18.836345120,1,1
18.836791680,0,1
18.836842400,0,0
18.837291680,1,0
18.837342720,1,1
18.837791680,0,1
18.837842560,0,0
18.838291520,1,0
18.838342080,1,1
18.838791520,0,1
18.838845440,0,0
18.839291520,1,0
18.839342240,1,1
18.839791520,0,1
18.839844960,0,0
18.840291520,1,0
18.840342400,1,1
18.840791360,0,1
18.840844960,0,0
18.841291360,1,0
18.841342560,1,1
18.841791360,0,1
18.841844800,0,0
18.842291360,1,0
18.842342400,1,1
18.842791360,0,1
18.842845440,0,0
18.843291200,1,0
18.843345280,1,1
18.843791200,0,1
18.843845280,0,0
18.844291200,1,0
18.844342400,1,1
18.844791200,0,1
18.844845120,0,0
18.845291200,1,0
18.845342080,1,1
18.845791200,0,1
18.845844960,0,0
18.846291040,1,0
18.846341920,1,1
18.846791040,0,1
18.846845280,0,0
18.847291040,1,0
18.847342080,1,1
18.847791040,0,1
18.847841920,0,0
18.848291040,1,0
18.848342400,1,1
18.848791040,0,1
18.848841440,0,0
18.849290880,1,0
18.849344640,1,1
18.849790880,0,1
18.849841920,0,0
18.850290880,1,0
18.850344320,1,1
18.850790880,0,1
18.850842080,0,0
18.851290880,1,0
18.851344480,1,1
18.851790720,0,1
18.851842240,0,0
18.852290720,1,0
18.852344160,1,1
18.852790720,0,1
18.852841600,0,0
18.853290720,1,0
18.853347360,1,1
18.853790720,0,1
18.853842080,0,0
18.854290560,1,0
18.854344480,1,1
18.854790560,0,1
18.854841440,0,0
18.855290560,1,0
18.855344160,1,1
18.855790560,0,1
18.855841280,0,0
18.856290560,1,0
18.856344320,1,1
18.856790560,0,1
18.856841280,0,0
18.857290400,1,0
18.857343840,1,1
18.857790400,0,1
18.857841760,0,0
18.858290400,1,0
18.858344000,1,1
18.858790400,0,1
18.858841760,0,0
18.859290400,1,0
18.859341440,1,1
18.859790400,0,1
18.859840640,0,0
18.860290240,1,0
18.860341120,1,1
18.860790240,0,1
18.860843360,0,0
18.861290240,1,0
18.861341600,1,1
18.861790240,0,1
18.861843360,0,0
18.862290080,1,0
18.862341120,1,1
18.862790080,0,1
18.862843360,0,0
18.863290080,1,0
18.863343840,1,1
18.863790080,0,1
18.863843840,0,0
18.864290080,1,0
18.864341280,1,1
18.864790080,0,1
18.864844160,0,0
18.865289920,1,0
18.865340640,1,1
18.865789920,0,1
18.865843840,0,0
18.866289920,1,0
18.866341120,1,1
18.866789920,0,1
18.866844000,0,0
18.867289920,1,0
18.867340960,1,1
18.867789920,0,1
18.867843200,0,0
18.868289760,1,0
18.868340640,1,1
18.868789760,0,1
18.868843680,0,0
18.869289760,1,0
18.869340800,1,1
18.869789760,0,1
18.869840640,0,0
18.870289760,1,0
18.870340800,1,1
18.870789600,0,1
18.870840160,0,0
18.871289600,1,0
18.871343520,1,1
18.871789600,0,1
18.871840320,0,0
18.872289600,1,0
18.872343360,1,1
18.872789600,0,1
18.872840320,0,0
18.873289440,1,0
18.873345440,1,1
18.873789440,0,1
18.873840320,0,0
18.874289440,1,0
18.874342880,1,1
18.874789440,0,1
18.874840160,0,0
18.875289440,1,0
18.875343200,1,1
18.875789440,0,1
18.875840480,0,0
18.876289280,1,0
18.876342880,1,1
18.876789280,0,1
18.876840160,0,0
18.877289280,1,0
18.877343040,1,1
18.877789280,0,1
18.877840320,0,0
18.878289280,1,0
18.878342880,1,1
18.878789280,0,1
18.878840480,0,0
18.879289120,1,0
18.879343040,1,1
18.879789120,0,1
18.879839840,0,0
18.880289120,1,0
18.880340000,1,1
18.880789120,0,1
18.880840000,0,0
18.881289120,1,0
18.881340160,1,1
18.881788960,0,1
18.881842880,0,0
18.882288960,1,0
18.882340160,1,1
18.882788960,0,1
18.882842240,0,0
18.883288960,1,0
18.883343200,1,1
18.883788960,0,1
18.883842560,0,0
18.884288800,1,0
18.884339840,1,1
18.884788800,0,1
18.884842400,0,0
18.885288800,1,0
18.885339360,1,1
18.885788800,0,1
18.885842560,0,0
18.886288800,1,0
18.886340000,1,1
18.886788800,0,1
18.886842240,0,0
18.887288640,1,0
18.887340160,1,1
18.887788640,0,1
18.887842560,0,0
18.888288640,1,0
18.888339520,1,1
18.888788640,0,1
18.888842240,0,0
18.889288640,1,0
18.889339840,1,1
18.889788640,0,1
18.889842720,0,0
18.890288480,1,0
18.890339680,1,1
18.890788480,0,1
18.890842080,0,0
18.891288480,1,0
18.891339520,1,1
18.891788480,0,1
18.891839040,0,0
18.892288480,1,0
18.892339680,1,1
18.892788320,0,1
18.892839200,0,0
18.893288320,1,0
18.893344640,1,1
18.893788320,0,1
18.893839840,0,0
18.894288320,1,0
18.894342080,1,1
18.894788320,0,1
18.894839040,0,0
18.895288160,1,0
18.895341760,1,1
18.895788160,0,1
18.895838720,0,0
18.896288160,1,0
18.896341600,1,1
18.896788160,0,1
18.896839360,0,0
18.897288160,1,0
18.897341920,1,1
18.897788160,0,1
18.897839200,0,0
18.898288000,1,0
18.898341440,1,1
18.898788000,0,1
18.898839040,0,0
18.899288000,1,0
18.899341760,1,1
18.899788000,0,1
18.899838880,0,0
18.900288000,1,0
18.900341440,1,1
18.900788000,0,1
18.900838560,0,0
18.901287840,1,0
18.901341600,1,1
18.901787840,0,1
18.901838720,0,0
18.902287840,1,0
18.902339040,1,1
18.902787840,0,1
18.902838880,0,0
18.903287840,1,0
18.903341440,1,1
18.903787680,0,1
18.903841280,0,0
18.904287680,1,0
18.904338720,1,1
18.904787680,0,1
18.904841600,0,0
18.905287680,1,0
18.905338880,1,1
18.905787680,0,1
18.905841440,0,0
18.906287520,1,0
18.906339200,1,1
18.906787520,0,1
18.906841120,0,0
18.907287520,1,0
18.907338560,1,1
18.907787520,0,1
18.907841600,0,0
18.908287520,1,0
18.908338240,1,1
18.908787520,0,1
18.908841600,0,0
18.909287360,1,0
18.909338400,1,1
18.909787360,0,1
18.909841280,0,0
18.910287360,1,0
18.910338400,1,1
18.910787360,0,1
18.910840800,0,0
18.911287360,1,0
18.911338560,1,1
18.911787360,0,1
18.911841280,0,0
18.912287200,1,0
18.912338240,1,1
18.912787200,0,1
18.912837760,0,0
18.913287200,1,0
18.913340960,1,1
18.913787200,0,1
18.913838560,0,0
18.914287040,1,0
18.914341280,1,1
18.914787040,0,1
18.914838400,0,0
18.915287040,1,0
18.915340480,1,1
18.915787040,0,1
18.915837760,0,0
18.916287040,1,0
18.916340960,1,1
18.916787040,0,1
18.916837920,0,0
18.917286880,1,0
18.917340160,1,1
18.917786880,0,1
18.917837920,0,0
18.918286880,1,0
18.918340640,1,1
18.918786880,0,1
18.918837920,0,0
18.919286880,1,0
18.919340640,1,1
18.919786880,0,1
18.919837600,0,0
18.920286720,1,0
18.920340640,1,1
18.920786720,0,1
18.920837600,0,0
18.921286720,1,0
18.921340320,1,1
18.921786720,0,1
18.921837760,0,0
18.922286720,1,0
18.922340160,1,1
18.922786560,0,1
18.922837600,0,0
18.923286560,1,0
18.923343360,1,1
18.923786560,0,1
18.923833440,0,0
18.924286560,1,0
18.924333280,1,1
18.924786560,0,1
18.924833600,0,0
18.925286400,1,0
18.925332960,1,1
18.925786400,0,1
18.925835360,0,0
18.926286400,1,0
18.926332320,1,1
18.926786400,0,1
18.926835680,0,0
18.927286400,1,0
18.927333120,1,1
18.927786400,0,1
18.927834880,0,0
18.928286240,1,0
18.928332320,1,1
18.928786240,0,1
18.928834880,0,0
18.929286240,1,0
18.929332800,1,1
18.929786240,0,1
18.929835680,0,0
18.930286240,1,0
18.930332640,1,1
18.930786240,0,1
18.930835200,0,0
18.931286080,1,0
18.931332800,1,1
18.931786080,0,1
18.931834720,0,0
18.932286080,1,0
18.932332640,1,1
18.932786080,0,1
18.932835520,0,0
18.933286080,1,0
18.933356160,1,1
18.933785920,0,1
18.933840960,0,0
18.934285920,1,0
18.934336640,1,1
18.934785920,0,1
18.934836320,0,0
18.935285920,1,0
18.935336160,1,1
18.935785920,0,1
18.935836000,0,0
18.936285760,1,0
18.936338720,1,1
18.936785760,0,1
18.936836000,0,0
18.937285760,1,0
18.937338400,1,1
18.937785760,0,1
18.937836000,0,0
18.938285760,1,0
18.938338400,1,1
18.938785760,0,1
18.938835840,0,0
18.939285600,1,0
18.939338080,1,1
18.939785600,0,1
18.939835520,0,0
18.940285600,1,0
18.940338240,1,1
18.940785600,0,1
18.940835840,0,0
18.941285600,1,0
18.941338720,1,1
18.941785600,0,1
18.941835680,0,0
18.942285440,1,0
18.942338400,1,1
18.942785440,0,1
18.942835840,0,0
18.943285440,1,0
18.943340960,1,1
18.943785440,0,1
18.943835840,0,0
18.944285440,1,0
18.944338240,1,1
18.944785280,0,1
18.944835680,0,0
18.945285280,1,0
18.945335040,1,1
18.945785280,0,1
18.945835360,0,0
18.946285280,1,0
18.946335520,1,1
18.946785280,0,1
18.946838080,0,0
18.947285120,1,0
18.947334880,1,1
18.947785120,0,1
18.947838080,0,0
18.948285120,1,0
18.948335360,1,1
18.948785120,0,1
18.948838080,0,0
18.949285120,1,0
18.949335040,1,1
18.949785120,0,1
18.949837920,0,0
18.950284960,1,0
18.950335040,1,1
18.950784960,0,1
18.950837920,0,0
18.951284960,1,0
18.951334880,1,1
18.951784960,0,1
18.951837920,0,0
18.952284960,1,0
18.952335040,1,1
18.952784960,0,1
18.952837920,0,0
18.953284800,1,0
18.953337760,1,1
18.953784800,0,1
18.953838080,0,0
18.954284800,1,0
18.954335360,1,1
18.954784800,0,1
18.954837920,0,0
18.955284800,1,0
18.955335040,1,1
18.955784640,0,1
18.955837280,0,0
18.956284640,1,0
18.956334720,1,1
18.956784640,0,1
18.956834720,0,0
18.957284640,1,0
18.957335360,1,1
18.957784640,0,1
18.957834720,0,0
18.958284480,1,0
18.958337440,1,1
18.958784480,0,1
18.958834400,0,0
18.959284480,1,0
18.959337120,1,1
18.959784480,0,1
18.959834400,0,0
18.960284480,1,0
18.960337440,1,1
18.960784480,0,1
18.960834240,0,0
18.961284320,1,0
18.961336800,1,1
18.961784320,0,1
18.961834560,0,0
18.962284320,1,0
18.962336960,1,1
18.962784320,0,1
18.962834240,0,0
18.963284320,1,0
18.963340000,1,1
18.963784320,0,1
18.963834720,0,0
18.964284160,1,0
18.964337120,1,1
18.964784160,0,1
18.964834560,0,0
18.965284160,1,0
18.965337440,1,1
18.965784160,0,1
18.965834080,0,0
18.966284160,1,0
18.966337120,1,1
18.966784000,0,1
18.966834400,0,0
18.967284000,1,0
18.967334240,1,1
18.967784000,0,1
18.967834400,0,0
18.968284000,1,0
18.968333760,1,1
18.968784000,0,1
18.968837120,0,0
18.969283840,1,0
18.969334240,1,1
18.969783840,0,1
18.969836640,0,0
18.970283840,1,0
18.970333920,1,1
18.970783840,0,1
18.970836640,0,0
18.971283840,1,0
18.971334080,1,1
18.971783840,0,1
18.971836320,0,0
18.972283680,1,0
18.972333760,1,1
18.972783680,0,1
18.972836800,0,0
18.973283680,1,0
18.973336480,1,1
18.973783680,0,1
18.973836800,0,0
18.974283680,1,0
18.974333760,1,1
18.974783680,0,1
18.974836800,0,0
18.975283520,1,0
18.975333280,1,1
18.975783520,0,1
18.975836480,0,0
18.976283520,1,0
18.976333760,1,1
18.976783520,0,1
18.976836480,0,0
18.977283360,1,0
18.977333440,1,1
18.977783360,0,1
18.977833440,0,0
18.978283360,1,0
18.978334080,1,1
18.978783360,0,1
18.978833440,0,0
18.979283360,1,0
18.979336320,1,1
18.979783360,0,1
18.979833120,0,0
18.980283200,1,0
18.980335840,1,1
18.980783200,0,1
18.980833280,0,0
18.981283200,1,0
18.981336160,1,1
18.981783200,0,1
18.981833440,0,0
18.982283200,1,0
18.982335520,1,1
18.982783200,0,1
18.982833280,0,0
18.983283040,1,0
18.983338720,1,1
18.983783040,0,1
18.983833440,0,0
18.984283040,1,0
18.984335680,1,1
18.984783040,0,1
18.984832960,0,0
18.985283040,1,0
18.985335360,1,1
18.985782880,0,1
18.985833120,0,0
18.986282880,1,0
18.986336160,1,1
18.986782880,0,1
18.986833280,0,0
18.987282880,1,0
18.987336160,1,1
18.987782880,0,1
18.987833120,0,0
18.988282720,1,0
18.988335840,1,1
18.988782720,0,1
18.988833280,0,0
18.989282720,1,0
18.989332800,1,1
18.989782720,0,1
18.989833440,0,0
18.990282720,1,0
18.990332480,1,1
18.990782720,0,1
18.990835360,0,0
18.991282560,1,0
18.991332640,1,1
18.991782560,0,1
18.991835200,0,0
18.992282560,1,0
18.992332800,1,1
18.992782560,0,1
18.992835200,0,0
18.993282560,1,0
18.993334720,1,1
18.993782560,0,1
18.993834720,0,0
18.994282400,1,0
18.994331520,1,1
18.994782400,0,1
18.994834080,0,0
18.995282400,1,0
18.995379200,1,1
18.995782400,0,1
18.995835680,0,0
18.996282400,1,0
18.996393280,1,1
18.996782240,0,1
18.996839680,0,0
18.997282240,1,0
18.997333440,1,1
18.997782240,0,1
18.997836000,0,0
18.998282240,1,0
18.998332480,1,1
18.998782240,0,1
18.998835360,0,0
18.999282080,1,0
18.999332800,1,1
18.999782080,0,1
18.999832480,0,0
19.000282080,1,0
19.000332960,1,1
19.000782080,0,1
19.000832480,0,0
19.001282080,1,0
19.001335200,1,1
19.001782080,0,1
19.001832160,0,0
19.002281920,1,0
19.002334880,1,1
19.002781920,0,1
19.002832640,0,0
19.003281920,1,0
19.003337600,1,1
19.003781920,0,1
19.003831520,0,0
19.004281920,1,0
19.004333920,1,1
19.004781920,0,1
19.004831040,0,0
19.005281760,1,0
19.005334080,1,1
19.005781760,0,1
19.005833920,0,0
19.006281760,1,0
19.006335840,1,1
19.006781760,0,1
19.006832480,0,0
19.007281760,1,0
19.007335840,1,1
19.007781600,0,1
19.007833280,0,0
19.008281600,1,0
19.008335520,1,1
19.008781600,0,1
19.008832320,0,0
19.009281600,1,0
19.009335840,1,1
19.009781600,0,1
19.009832480,0,0
19.010281440,1,0
19.010332480,1,1
19.010781440,0,1
19.010832960,0,0
19.011281440,1,0
19.011332480,1,1
19.011781440,0,1
19.011835200,0,0
19.012281440,1,0
19.012332160,1,1
19.012781440,0,1
19.012835200,0,0
19.013281280,1,0
19.013335040,1,1
19.013781280,0,1
19.013835520,0,0
19.014281280,1,0
19.014332320,1,1
19.014781280,0,1
19.014835040,0,0
19.015281280,1,0
19.015332320,1,1
19.015781280,0,1
19.015835040,0,0
19.016281120,1,0
19.016332160,1,1
19.016781120,0,1
19.016835040,0,0
19.017281120,1,0
19.017332480,1,1
19.017781120,0,1
19.017835040,0,0
19.018281120,1,0
19.018332160,1,1
19.018780960,0,1
19.018835040,0,0
19.019280960,1,0
19.019331200,1,1
19.019780960,0,1
19.019834880,0,0
19.020280960,1,0
19.020332160,1,1
19.020780960,0,1
19.020834240,0,0
19.021280800,1,0
19.021331520,1,1
19.021780800,0,1
19.021831840,0,0
19.022280800,1,0
19.022332000,1,1
19.022780800,0,1
19.022831520,0,0
19.023280800,1,0
19.023337120,1,1
19.023780800,0,1
19.023832000,0,0
19.024280640,1,0
19.024334560,1,1
19.024780640,0,1
19.024831520,0,0
19.025280640,1,0
19.025334080,1,1
19.025780640,0,1
19.025831680,0,0
19.026280640,1,0
19.026334560,1,1
19.026780640,0,1
19.026831520,0,0
19.027280480,1,0
19.027334720,1,1
19.027780480,0,1
19.027831200,0,0
19.028280480,1,0
19.028334080,1,1
19.028780480,0,1
19.028830880,0,0
19.029280480,1,0
19.029334560,1,1
19.029780320,0,1
19.029831200,0,0
19.030280320,1,0
19.030333600,1,1
19.030780320,0,1
19.030831200,0,0
19.031280320,1,0
19.031334400,1,1
19.031780320,0,1
19.031830880,0,0
19.032280160,1,0
19.032331360,1,1
19.032780160,0,1
19.032831520,0,0
19.033280160,1,0
19.033334400,1,1
19.033780160,0,1
19.033829600,0,0
19.034280160,1,0
19.034326400,1,1
19.034780160,0,1
19.034829120,0,0
19.035280000,1,0
19.035326720,1,1
19.035780000,0,1
19.035828800,0,0
19.036280000,1,0
19.036326240,1,1
19.036780000,0,1
19.036828800,0,0
19.037280000,1,0
19.037327040,1,1
19.037780000,0,1
19.037829280,0,0
19.038279840,1,0
19.038326080,1,1
19.038779840,0,1
19.038829120,0,0
19.039279840,1,0
19.039326560,1,1
19.039779840,0,1
19.039828960,0,0
19.040279680,1,0
19.040326400,1,1
19.040779680,0,1
19.040829280,0,0
19.041279680,1,0
19.041326560,1,1
19.041779680,0,1
19.041829120,0,0
19.042279680,1,0
19.042326080,1,1
19.042779680,0,1
19.042826400,0,0
19.043279520,1,0
19.043338240,1,1
19.043779520,0,1
19.043830400,0,0
19.044279520,1,0
19.044332320,1,1
19.044779520,0,1
19.044830080,0,0
19.045279520,1,0
19.045332320,1,1
19.045779520,0,1
19.045829600,0,0
19.046279360,1,0
19.046332000,1,1
19.046779360,0,1
19.046829280,0,0
19.047279360,1,0
19.047332160,1,1
19.047779360,0,1
19.047829760,0,0
19.048279360,1,0
19.048332160,1,1
19.048779200,0,1
19.048829600,0,0
19.049279200,1,0
19.049332480,1,1
19.049779200,0,1
19.049829760,0,0
19.050279200,1,0
19.050332000,1,1
19.050779200,0,1
19.050829440,0,0
19.051279040,1,0
19.051331840,1,1
19.051779040,0,1
19.051829600,0,0
19.052279040,1,0
19.052332480,1,1
19.052779040,0,1
19.052829440,0,0
19.053279040,1,0
19.053333920,1,1
19.053779040,0,1
19.053828960,0,0
19.054278880,1,0
19.054328160,1,1
19.054778880,0,1
19.054831040,0,0
19.055278880,1,0
19.055327840,1,1
19.055778880,0,1
19.055830720,0,0
19.056278880,1,0
19.056328320,1,1
19.056778880,0,1
19.056830560,0,0
19.057278720,1,0
19.057328160,1,1
19.057778720,0,1
19.057832800,0,0
19.058278720,1,0
19.058329600,1,1
19.058778720,0,1
19.058908320,0,0
19.059278720,1,0
19.059330720,1,1
19.059778560,0,1
19.059832480,0,0
19.060278560,1,0
19.060329760,1,1
19.060778560,0,1
19.060832320,0,0
19.061278560,1,0
19.061328800,1,1
19.061778560,0,1
19.061831840,0,0
19.062278400,1,0
19.062328640,1,1
19.062778400,0,1
19.062832000,0,0
19.063278400,1,0
19.063332160,1,1
19.063778400,0,1
19.063831200,0,0
19.064278400,1,0
19.064327840,1,1
19.064778400,0,1
19.064827680,0,0
19.065278240,1,0
19.065327680,1,1
19.065778240,0,1
19.065827520,0,0
19.066278240,1,0
19.066330080,1,1
19.066778240,0,1
19.066827680,0,0
19.067278240,1,0
19.067330080,1,1
19.067778240,0,1
19.067827360,0,0
19.068278080,1,0
19.068332800,1,1
19.068778080,0,1
19.068828640,0,0
19.069278080,1,0
19.069331040,1,1
19.069778080,0,1
19.069828160,0,0
19.070278080,1,0
19.070331200,1,1
19.070777920,0,1
19.070828640,0,0
19.071277920,1,0
19.071330720,1,1
19.071777920,0,1
19.071828480,0,0
19.072277920,1,0
19.072331040,1,1
19.072777920,0,1
19.072828320,0,0
19.073277760,1,0
19.073334880,1,1
19.073777760,0,1
19.073828160,0,0
19.074277760,1,0
19.074330880,1,1
19.074777760,0,1
19.074828160,0,0
19.075277760,1,0
19.075327680,1,1
19.075777760,0,1
19.075827680,0,0
19.076277600,1,0
19.076327840,1,1
19.076777600,0,1
19.076830560,0,0
19.077277600,1,0
19.077328000,1,1
19.077777600,0,1
19.077830720,0,0
19.078277600,1,0
19.078327840,1,1
19.078777600,0,1
19.078830400,0,0
19.079277440,1,0
19.079327520,1,1
19.079777440,0,1
19.079830720,0,0
19.080277440,1,0
19.080327840,1,1
19.080777440,0,1
19.080830720,0,0
19.081277440,1,0
19.081327520,1,1
19.081777280,0,1
19.081830880,0,0
19.082277280,1,0
19.082327360,1,1
19.082777280,0,1
19.082830560,0,0
19.083277280,1,0
19.083331200,1,1
19.083777280,0,1
19.083830720,0,0
19.084277120,1,0
